seID,SrcIp,DstIp,SrcPort,DstPort,timestamp,ActualUlVolume,ActualDlVolume,ActualTotalVolume,ActualUlPacket,ActualDlPacket,ActualTotalPacket
2,201392387,1145490691,14493,47873,2024-10-04 19:36:44,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:44,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:36:45,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:45,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:45,912,11691,12603,9,10,19
2,201392387,2170660915,0,0,2024-10-04 19:36:45,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:36:46,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:46,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:46,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:46,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:36:47,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:47,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:47,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:47,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:36:48,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:48,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:48,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:48,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:36:49,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:49,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:49,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:49,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:50,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:50,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:50,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:50,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:51,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:51,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:51,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:51,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:52,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:52,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:52,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:52,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:53,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:53,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:53,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:53,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:54,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:54,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:54,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:54,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:55,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:55,0,0,0,0,0,0
2,201392387,1145490691,14493,47873,2024-10-04 19:36:55,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:55,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:56,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:56,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:56,256,84,340,2,1,3
2,201392387,2170660915,39639,36895,2024-10-04 19:36:57,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:57,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:57,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:36:58,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:58,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:58,0,84,84,0,1,1
2,201392387,2170660915,39639,36895,2024-10-04 19:36:59,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:36:59,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:36:59,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:00,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:00,0,0,0,0,0,0
2,201392387,2170660915,12440,36895,2024-10-04 19:37:00,666,507,1173,6,6,12
2,201392387,2170660915,0,0,2024-10-04 19:37:00,128,0,128,1,0,1
2,201392387,2170660915,39639,36895,2024-10-04 19:37:01,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:01,0,0,0,0,0,0
2,201392387,2170660915,12440,36895,2024-10-04 19:37:01,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:01,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:02,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:02,0,0,0,0,0,0
2,201392387,2170660915,12440,36895,2024-10-04 19:37:02,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:02,128,168,296,1,2,3
2,201392387,2170660915,39639,36895,2024-10-04 19:37:03,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:03,0,0,0,0,0,0
2,201392387,2170660915,12440,36895,2024-10-04 19:37:03,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:03,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:04,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:04,0,0,0,0,0,0
2,201392387,2170660915,12440,36895,2024-10-04 19:37:04,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:04,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:05,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:05,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:05,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:06,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:06,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:06,256,84,340,2,1,3
2,201392387,2170660915,39639,36895,2024-10-04 19:37:07,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:07,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:07,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:08,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:08,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:08,4596,62331,66927,37,50,87
2,201392387,2170660915,0,0,2024-10-04 19:37:08,0,84,84,0,1,1
2,201392387,2170660915,39639,36895,2024-10-04 19:37:09,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:09,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:09,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:09,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:10,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:10,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:10,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:10,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:11,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:11,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:11,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:11,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:12,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:12,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:12,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:12,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:13,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:13,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:13,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:13,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:14,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:14,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:14,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:14,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:15,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:15,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:15,2100,30765,32865,21,23,44
2,201392387,2170660915,0,0,2024-10-04 19:37:15,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:16,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:16,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:16,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:16,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:17,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:17,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:17,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:17,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:18,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:18,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:18,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:18,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:19,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:19,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:19,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:19,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:20,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:20,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:20,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:20,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:21,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:21,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:21,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:21,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:22,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:22,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:22,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:22,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:23,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:23,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:23,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:23,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:24,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:24,0,0,0,0,0,0
2,201392387,1145490691,2762,47873,2024-10-04 19:37:24,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:24,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:25,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:25,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:25,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:26,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:26,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:26,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:27,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:27,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:27,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:28,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:28,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:28,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:29,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:29,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:29,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:30,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:30,0,0,0,0,0,0
2,201392387,2170660915,24721,36895,2024-10-04 19:37:30,666,507,1173,6,6,12
2,201392387,2170660915,0,0,2024-10-04 19:37:30,128,0,128,1,0,1
2,201392387,2170660915,39639,36895,2024-10-04 19:37:31,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:31,0,0,0,0,0,0
2,201392387,2170660915,24721,36895,2024-10-04 19:37:31,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:31,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:32,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:32,0,0,0,0,0,0
2,201392387,2170660915,24721,36895,2024-10-04 19:37:32,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:32,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:33,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:33,0,0,0,0,0,0
2,201392387,2170660915,24721,36895,2024-10-04 19:37:33,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:33,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:34,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:34,0,0,0,0,0,0
2,201392387,2170660915,24721,36895,2024-10-04 19:37:34,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:34,0,84,84,0,1,1
2,201392387,2170660915,39639,36895,2024-10-04 19:37:35,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:35,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:35,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:36,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:36,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:36,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:37,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:37,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:37,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:38,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:38,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:38,813,60,873,3,1,4
2,201392387,2170660915,0,0,2024-10-04 19:37:38,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:39,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:39,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:39,1827,29663,31490,15,27,42
2,201392387,2170660915,0,0,2024-10-04 19:37:39,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:40,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:40,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:40,2436,59678,62114,24,39,63
2,201392387,2170660915,0,0,2024-10-04 19:37:40,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:41,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:41,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:41,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:41,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:42,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:42,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:42,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:42,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:43,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:43,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:43,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:43,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:44,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:44,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:44,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:44,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:45,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:45,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:45,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:45,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:46,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:46,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:46,1128,13969,15097,11,13,24
2,201392387,2170660915,0,0,2024-10-04 19:37:46,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:47,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:47,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:47,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:47,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:48,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:48,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:48,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:48,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:49,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:49,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:49,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:49,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:50,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:50,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:50,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:50,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:37:51,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:51,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:51,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:51,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:52,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:52,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:52,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:52,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:53,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:53,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:53,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:53,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:54,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:54,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:54,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:54,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:55,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:55,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:55,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:55,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:56,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:56,0,0,0,0,0,0
2,201392387,1145490689,2217,47873,2024-10-04 19:37:56,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:56,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:57,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:57,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:57,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:58,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:58,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:58,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:37:59,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:37:59,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:37:59,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:38:00,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:00,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:00,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:38:01,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:01,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:01,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:02,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:02,0,0,0,0,0,0
2,201392387,2170660915,19147,36895,2024-10-04 19:38:02,666,507,1173,6,6,12
2,201392387,2170660915,0,0,2024-10-04 19:38:02,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:03,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:03,0,0,0,0,0,0
2,201392387,2170660915,19147,36895,2024-10-04 19:38:03,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:03,256,84,340,2,1,3
2,201392387,2170660915,39639,36895,2024-10-04 19:38:04,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:04,0,0,0,0,0,0
2,201392387,2170660915,19147,36895,2024-10-04 19:38:04,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:04,0,84,84,0,1,1
2,201392387,2170660915,39639,36895,2024-10-04 19:38:05,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:05,0,0,0,0,0,0
2,201392387,2170660915,19147,36895,2024-10-04 19:38:05,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:05,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:38:06,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:06,0,0,0,0,0,0
2,201392387,2170660915,19147,36895,2024-10-04 19:38:06,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:06,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:07,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:07,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:07,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:08,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:08,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:08,128,84,212,1,1,2
2,201392387,2170660915,39639,36895,2024-10-04 19:38:09,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:09,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:09,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:10,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:10,0,0,0,0,0,0
2,201392387,1145490690,65254,47873,2024-10-04 19:38:10,813,60,873,3,1,4
2,201392387,2170660915,0,0,2024-10-04 19:38:10,256,168,424,2,2,4
2,201392387,2170660915,39639,36895,2024-10-04 19:38:11,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:11,0,0,0,0,0,0
2,201392387,1145490690,65254,47873,2024-10-04 19:38:11,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:11,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:12,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:12,0,0,0,0,0,0
2,201392387,1145490690,65254,47873,2024-10-04 19:38:12,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:12,0,0,0,0,0,0
2,201392387,2170660915,39639,36895,2024-10-04 19:38:13,0,0,0,0,0,0
2,201392387,2170660915,22663,36895,2024-10-04 19:38:13,0,0,0,0,0,0
2,201392387,1145490690,65254,47873,2024-10-04 19:38:13,0,0,0,0,0,0
2,201392387,2170660915,0,0,2024-10-04 19:38:13,0,0,0,0,0,0
